Predicted labels before feature engineering,Predicted labels after feature engineering,No. of new features,New feature 1,New feature 2,New feature 3,New feature 4,New feature 5,New feature 6,New feature 7,New feature 8,New feature 9,New feature 10,New feature 11,New feature 12,New feature 13,New feature 14,New feature 15,New feature 16,New feature 17,New feature 18,New feature 19,New feature 20,New feature 21,New feature 22,New feature 23,New feature 24,New feature 25,New feature 26,New feature 27,New feature 28,New feature 29,New feature 30,New feature 31,New feature 32,New feature 33,New feature 34,New feature 35,New feature 36,New feature 37,New feature 38,New feature 39
6,6,39,-1.9675672379487188,6.9457033139410935,-3.947321065382087,-1.1081980787062966,-6.440247916501159,-1.0537847404015706,3.4716078716298444,2.685399739431479,5.94683944450722,2.065199050781669,4.407053328206202,-0.4725577693118979,-0.4397179419826309,-3.6346068428456517,0.6551068180049643,-2.2365810203533516,0.2809961884483454,1.825779401969375,-2.4608730030561476,-0.8694695482929663,-1.4026447994212201,1.7514873316489963,-0.5637007200362887,-3.040888406929572,-2.2311349774733173,0.7036002952433816,1.3983004729744546,-0.8693574527291126,-2.5855863020773873,1.8334502626821907,1.2510842348758404,0.23311527699183698,2.7026525753649406,2.902343609729204,-1.0117727458691248,-1.3768113337197656,-0.4080217950751703,2.4322555355275153,-1.0718238227937797
6,6,39,-6.692310068034367,8.884467075665434,-0.4898674945389667,-10.240205589250136,-4.576115348662835,2.229017984369654,-2.025519403748314,2.3664890249352935,-2.6720803569772604,7.428873051744151,-0.22687541141358442,-1.3086430839154182,-2.7471776602916935,-0.16410871654661724,-3.350802953144744,2.9851223147794794,-2.1843213994155266,-2.2498055150129455,-1.3198230267453388,-1.705700619367068,0.3696942065166814,3.6141706201460257,-0.17249786517422536,-2.4856955811794377,-2.580712251042411,1.8740223810878043,-2.6556527793570903,0.5565183156665798,0.08671011024345371,0.11538176385046886,0.8557846124596338,0.1741101780475967,-0.9876217289626378,0.36521476599369596,-0.6508911026481297,-1.446015650167522,-1.1755073525404982,0.9826723878321344,-0.6510312285619306
6,6,39,-4.810155023547038,3.547653447304098,-0.2975222923261034,-5.55098652775408,-2.225313798631699,-1.30523101286639,-0.4345135088264871,-0.25099886691333717,-5.8077057004588415,4.9327422040953,3.051672623793232,-0.8223738930936092,-1.3390564382235666,-3.3388444139815046,-1.3478258878751284,0.9592183502628021,1.8632986172971888,0.13404526157316712,-1.1259352886951577,-2.7802420176643006,-0.4954954226366918,3.2362691480365577,0.10630019367220428,-5.224396329381754,-1.702172554430555,0.42869207449284547,-2.4792500545202447,1.726484330735266,0.10320916186543794,1.085847771958245,2.371444190929685,-0.09927515426500053,-0.8387294328348764,-1.0367676510190291,-1.1436086973887791,-1.2945038029632916,-0.7630695803969392,0.0935952378585585,1.0433780600484455
6,6,39,-2.1856142882451004,5.993098935817035,-1.0894475953127154,-0.9385494440303463,2.5661862797174106,4.4116214321239315,0.4751602735771736,0.40483944454761567,1.4202309047970634,6.211549578835438,3.3626358037154827,3.7263964963301865,2.089940441647628,-3.6499748550123683,1.7425996507708756,1.4352936449781817,-2.120811297005589,-2.8404570890678826,3.2037002153796896,-2.7730687442124564,-0.19796111923009857,1.3791272833815043,-0.16114332872753206,-5.906709182998812,0.12038147009572053,-1.8983538656512904,0.22008915537349721,1.5712280681009987,-2.9415493301576605,1.001000711423874,1.1750067325462892,-1.1255930406319894,-2.4864659935446203,-2.091226694946325,-1.3596472045854526,-0.5142621798622876,-2.105195500376436,0.1709471434676896,1.2216527956263137
6,6,39,0.6956961478344319,6.18118061998438,1.4425438072640584,-3.1120253906825965,-2.88119606746427,-1.1710980438695355,1.6260194457145194,3.5219289349120486,0.7192705888124485,7.522156307017717,-0.5888523423856331,1.6602517858888701,0.4351529224851646,-1.286352606637717,0.7829246761138866,-1.7749080969789137,-1.3621419551575007,0.3105273259678029,-1.4190074132767794,-0.9128812852856331,-1.7095419759449415,4.105626489577901,0.3135465337074806,0.2764069327947488,1.1944279289332582,1.0706162521456273,-0.82011042128499,0.7326738797449733,1.7260957776388737,2.235555511797095,-0.6144691281430866,0.7794398068874193,-1.5102074727764647,0.3959518276846748,-0.16490078187193646,-0.7090245608724939,-1.9335511540466466,0.5452448228727611,0.08385881399652395
6,6,39,-1.4215056910803026,5.304545826265469,-1.2165714836520327,2.009163470285079,-0.2208839680420943,-0.80447476176882,-0.2765344519043397,-0.5071730678570523,4.5689093183262575,1.51599540130921,2.1548224112344156,-0.8689568550839225,-0.638944196567059,-2.3993824950283855,1.9094102397535808,1.2443943051390027,3.347943839261549,-1.8421194393652491,1.9423927009000606,-0.15625054224328974,-0.0191026349598388,-0.559837938970309,-4.3575896081829635,-0.2697672060522025,-2.0059145690912095,0.9831317233555533,-0.13644736709167415,2.4759201306668115,-0.005692553041241909,1.9475104033203499,1.301745938078249,0.8773830700137276,0.8035023630918746,0.9007337568867287,-0.9411374100431628,1.7738847041696815,-1.1515753756535623,-1.0349119501364756,0.3867868775679267
6,6,39,-0.40271704385068363,2.0759542704022174,6.805215458851542,-0.47276734784305396,-1.591857652982335,2.5167276463168533,0.9493082663979915,-4.913086459520928,-2.142907853892524,-0.9547162991459126,1.1350954572907208,-2.9466252986615196,-1.8115647995288882,0.0017099261101921615,0.850262006026355,0.26886153845449523,-2.511134890843889,-3.2165417614391663,-0.07409305974594971,-0.3849094829102494,-0.8144810596498719,-0.7154421603099679,-1.291219723638247,-2.37774038817346,0.08066266452231341,-0.33843839221911376,0.6885562014859247,1.8756646330296758,-1.2675782039106227,1.1875315361401557,-0.5760186495089104,-0.03986737984792227,0.28047192925605285,-0.31836748954754357,0.05620425570313814,1.6256666181641029,-0.18242796490162141,-0.879806847273938,0.6883023170916505
6,6,39,-6.166190103605382,3.82714990850305,4.892751121510919,0.7470185081910861,0.5632460658356642,2.196008562057161,-2.0315386649479232,-2.588373668756391,0.2213018761142519,-2.1274120654012627,0.6531891844969043,-1.8508317149853122,2.685899726022885,-1.6565742682574984,0.6414280384518455,-0.5277935713900608,-2.340757629058596,-3.8453193436813544,1.2795054216074364,1.0342770690734342,2.5166079247656965,-0.3715953376011747,-2.5829101670865953,-0.364118419127012,-0.4290348374053183,0.20253850621017555,0.08229958825958206,-0.7544531413724973,-1.2194843292462079,3.282518883807541,-2.3552100644021774,-0.8729895319432606,-1.3531525178959205,-0.14556868708526982,-0.6604253351889797,0.7836459650928447,0.17611518398646112,1.2091921046043854,0.06790416633297047
6,6,39,-2.614931271533117,-0.2900562450211842,0.7704071664969073,-3.0598048819853734,1.2780502180786824,-4.606589527743338,-2.614988257709087,-0.5040886187107101,-1.5278107447581555,-0.22208355973970656,0.16333092473613622,-2.0101000913153215,1.5012758580330525,0.9973945094013122,-0.9356274479100704,1.5619886913728276,-1.4601350917942497,-2.5929628846514996,3.7487136587962677,-1.4403056555321636,2.3591048126023058,0.8640441225813721,1.6570777482626529,0.5110527491308965,-0.5302856602084104,-0.0064510891058980335,0.46524099028539256,-1.3450007108966697,1.1805089434947622,0.723512388428305,-0.5276215452888787,-0.5333865288157412,-0.8063873185110075,0.06804331243700584,-1.2809911964720837,0.1620937969650248,0.33736098764893635,0.3446188419890308,0.9190127428675728
6,6,39,-2.210450113068714,4.0059835789530185,8.089188902640439,-1.0265386711479452,-0.8752782171045896,2.1991416361991103,2.072994168454399,-4.193421948084982,-0.3044231762568782,0.4628250754056099,0.7259257298946014,-4.648490230619056,0.002321940419365176,1.1373308420600783,1.921856330948623,-0.023285700486417316,-2.489413970871924,-2.10341401164839,-0.8443193573792898,0.14886207298171047,-1.0053560145532028,-1.1937208343155652,-1.6261286514042688,-1.9837665069867292,0.9251036564953349,0.8582642306909485,0.7026605203322654,0.24057917316055172,1.0379291717271175,1.0865406930453454,-0.685943195422355,-0.22656766889255076,-1.235197335935553,-0.06865210313948167,0.6151385045314799,-0.7890099902426793,-0.9958498407983505,0.4124439222659405,0.03897473722400818
